Id,MSSubClass,MSZoning.FV,MSZoning.RH,MSZoning.RL,MSZoning.RM,LotFrontage,LotArea,Street.Pave,LotShape.IR2,LotShape.IR3,LotShape.Reg,LandContour.HLS,LandContour.Low,LandContour.Lvl,Utilities.NoSeWa,LotConfig.CulDSac,LotConfig.FR2,LotConfig.FR3,LotConfig.Inside,LandSlope.Mod,LandSlope.Sev,Neighborhood.Blueste,Neighborhood.BrDale,Neighborhood.BrkSide,Neighborhood.ClearCr,Neighborhood.CollgCr,Neighborhood.Crawfor,Neighborhood.Edwards,Neighborhood.Gilbert,Neighborhood.IDOTRR,Neighborhood.MeadowV,Neighborhood.Mitchel,Neighborhood.NAmes,Neighborhood.NoRidge,Neighborhood.NPkVill,Neighborhood.NridgHt,Neighborhood.NWAmes,Neighborhood.OldTown,Neighborhood.Sawyer,Neighborhood.SawyerW,Neighborhood.Somerst,Neighborhood.StoneBr,Neighborhood.SWISU,Neighborhood.Timber,Neighborhood.Veenker,Condition1.Feedr,Condition1.Norm,Condition1.PosA,Condition1.PosN,Condition1.RRAe,Condition1.RRAn,Condition1.RRNe,Condition1.RRNn,Condition2.Feedr,Condition2.Norm,Condition2.PosA,Condition2.PosN,Condition2.RRAe,Condition2.RRAn,Condition2.RRNn,BldgType.2fmCon,BldgType.Duplex,BldgType.Twnhs,BldgType.TwnhsE,HouseStyle.1.5Unf,HouseStyle.1Story,HouseStyle.2.5Fin,HouseStyle.2.5Unf,HouseStyle.2Story,HouseStyle.SFoyer,HouseStyle.SLvl,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle.Gable,RoofStyle.Gambrel,RoofStyle.Hip,RoofStyle.Mansard,RoofStyle.Shed,RoofMatl.CompShg,RoofMatl.Membran,RoofMatl.Metal,RoofMatl.Roll,RoofMatl.Tar.Grv,RoofMatl.WdShake,RoofMatl.WdShngl,Exterior1st.AsphShn,Exterior1st.BrkComm,Exterior1st.BrkFace,Exterior1st.CBlock,Exterior1st.CemntBd,Exterior1st.HdBoard,Exterior1st.ImStucc,Exterior1st.MetalSd,Exterior1st.Plywood,Exterior1st.Stone,Exterior1st.Stucco,Exterior1st.VinylSd,Exterior1st.Wd.Sdng,Exterior1st.WdShing,Exterior2nd.AsphShn,Exterior2nd.Brk.Cmn,Exterior2nd.BrkFace,Exterior2nd.CBlock,Exterior2nd.CmentBd,Exterior2nd.HdBoard,Exterior2nd.ImStucc,Exterior2nd.MetalSd,Exterior2nd.Other,Exterior2nd.Plywood,Exterior2nd.Stone,Exterior2nd.Stucco,Exterior2nd.VinylSd,Exterior2nd.Wd.Sdng,Exterior2nd.Wd.Shng,MasVnrArea,ExterQual,ExterCond,Foundation.CBlock,Foundation.PConc,Foundation.Slab,Foundation.Stone,Foundation.Wood,BsmtQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating.GasA,Heating.GasW,Heating.Grav,Heating.OthW,Heating.Wall,HeatingQC.Fa,HeatingQC.Gd,HeatingQC.Po,HeatingQC.TA,CentralAir.Y,Electrical.FuseF,Electrical.FuseP,Electrical.Mix,Electrical.SBrkr,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual.Fa,KitchenQual.Gd,KitchenQual.TA,TotRmsAbvGrd,Functional.Maj2,Functional.Min1,Functional.Min2,Functional.Mod,Functional.Sev,Functional.Typ,Fireplaces,GarageArea,GarageQual,PavedDrive.P,PavedDrive.Y,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType.Con,SaleType.ConLD,SaleType.ConLI,SaleType.ConLw,SaleType.CWD,SaleType.New,SaleType.Oth,SaleType.WD,SaleCondition.AdjLand,SaleCondition.Alloca,SaleCondition.Family,SaleCondition.Normal,SaleCondition.Partial,SalePrice
1380,80,0,0,1,0,73,9735,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,2006,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,0,0,384,384,1,0,0,0,0,0,1,0,0,1,0,0,0,1,754,640,0,1394,0,0,2,1,3,1,0,1,0,7,0,0,0,0,0,1,0,400,9,0,1,100,0,0,0,0,0,0,5,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,167500
1381,30,0,0,1,0,45,8212,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,1914,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,203,0,661,864,1,0,0,0,0,0,0,0,1,0,1,0,0,0,864,0,0,864,1,0,1,0,2,1,0,0,1,5,0,0,0,0,0,1,0,200,6,0,1,0,0,96,0,0,0,0,6,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,58500
1382,20,0,0,1,0,0,12925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,1970,1970,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,0,36,865,0,340,1205,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2117,0,0,2117,0,0,2,1,4,1,0,0,1,7,0,0,0,0,0,1,2,550,9,0,1,0,42,0,0,0,0,0,5,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,237500
1383,70,0,0,0,1,60,7200,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,1920,1950,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,596,596,1,0,0,0,0,0,0,0,0,1,0,0,0,1,998,764,0,1762,1,0,1,1,4,1,0,1,0,8,0,0,0,0,0,1,0,576,9,0,0,36,0,221,0,0,0,0,10,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,157000
1384,30,0,0,1,0,0,25339,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1918,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,816,816,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1416,0,0,1416,0,0,2,0,3,1,0,1,0,7,0,0,0,0,0,1,0,576,9,0,0,0,0,112,0,0,0,0,8,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,112000
1385,50,0,0,1,0,60,9060,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1939,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,27,204,0,356,560,1,0,0,0,0,0,0,0,1,1,0,0,0,1,698,560,0,1258,0,0,1,0,2,1,0,0,1,6,0,0,0,0,0,1,0,280,9,1,0,0,0,0,0,0,0,0,10,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,105000
1386,50,0,0,0,1,40,5436,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1922,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,735,0,61,796,1,0,0,0,0,0,1,0,0,1,0,0,0,1,796,358,0,1154,1,0,1,0,3,1,0,1,0,7,0,0,0,0,0,1,0,240,9,0,0,0,96,0,0,0,0,0,5,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,125500
1387,60,0,0,1,0,80,16692,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,1978,1978,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184,3,3,1,0,0,0,0,0,790,469,133,1392,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1392,1392,0,2784,1,0,3,1,5,1,0,1,0,12,0,0,0,0,0,1,2,564,9,0,1,0,112,0,0,440,519,2000,7,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,250000
1388,50,0,0,0,1,60,8520,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1916,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0,0,0,0,168,546,0,714,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1664,862,0,2526,0,0,2,0,5,1,0,1,0,10,0,0,0,0,0,1,1,216,9,0,1,88,15,0,0,0,0,0,8,2007,0,0,0,0,1,0,0,0,0,0,1,0,0,136000
1389,20,0,0,1,0,42,14892,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,5,2006,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,160,5,3,0,1,0,0,0,270,1320,0,426,1746,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1746,0,0,1746,1,0,2,0,3,1,0,0,0,7,0,0,0,0,0,1,2,758,9,0,1,201,39,0,0,0,0,0,10,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,377500
1390,50,0,0,0,1,60,6000,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1941,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,375,0,360,735,1,0,0,0,0,0,0,0,0,1,0,0,0,1,869,349,0,1218,0,1,1,0,3,1,0,0,1,6,0,0,0,0,0,1,1,440,9,0,1,0,0,0,0,0,0,0,3,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,131000
1391,20,0,0,1,0,70,9100,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,2000,2000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,244,4,3,0,1,0,0,0,144,1400,0,125,1525,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1525,0,0,1525,1,0,2,0,3,1,0,1,0,6,0,0,0,0,0,1,0,541,9,0,1,219,36,0,0,0,0,0,9,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,235000
1392,90,0,0,1,0,65,8944,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,5,1967,1967,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,1584,1584,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1584,0,0,1584,0,0,2,0,4,2,0,0,1,8,0,0,0,1,0,0,0,792,9,0,1,0,152,0,0,0,0,0,4,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,124000
1393,85,0,0,1,0,68,7838,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,1967,1967,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,90,769,0,95,864,1,0,0,0,0,0,0,0,1,1,0,0,0,1,900,0,0,900,1,0,1,0,3,1,0,0,1,6,0,0,0,0,0,1,1,288,9,0,1,175,144,0,0,0,0,0,12,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,123000
1394,190,0,0,0,1,60,10800,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,1905,2000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,482,482,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1221,691,0,1912,0,0,2,0,3,2,0,0,1,7,0,0,0,0,0,1,1,672,12,0,1,0,25,212,0,0,0,0,4,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,163000
1395,120,0,0,1,0,53,4045,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,5,2006,2006,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,4,3,0,1,0,0,0,144,1070,0,286,1356,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,0,0,1500,1,0,2,0,2,1,0,1,0,6,0,0,0,0,0,1,1,648,9,0,1,161,20,0,0,0,0,0,10,2006,0,0,0,0,0,1,0,0,0,0,0,0,1,246578
1396,60,0,0,1,0,88,12665,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2005,2006,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,245,4,3,0,1,0,0,0,48,0,0,1094,1094,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1133,1349,0,2482,0,0,2,1,4,1,0,1,0,9,0,0,0,0,0,1,1,642,9,0,1,144,39,0,0,0,0,0,2,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,281213
1397,20,0,0,1,0,0,57200,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1948,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,216,353,334,60,747,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1687,0,0,1687,1,0,1,0,3,1,0,0,1,7,0,1,0,0,0,0,2,572,9,0,0,0,0,50,0,0,0,0,6,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,160000
1398,70,0,0,0,1,51,6120,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,8,1920,2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,939,939,1,0,0,0,0,0,0,0,0,1,0,0,0,1,939,574,0,1513,0,0,1,1,4,1,0,0,1,8,0,0,0,0,0,1,0,180,4,0,0,24,0,150,0,0,0,0,5,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,137500
1399,50,0,0,1,0,60,7200,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1950,1982,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,180,352,676,1208,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1136,768,0,1904,1,0,1,1,3,1,0,0,1,7,0,1,0,0,0,0,0,240,9,0,1,0,0,168,0,0,0,0,5,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,138000
1400,50,0,0,1,0,51,6171,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1925,1990,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,264,0,712,976,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1160,448,0,1608,0,0,2,1,3,1,0,1,0,7,0,0,0,0,0,1,1,216,6,0,1,147,16,0,0,0,0,0,10,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,137450
1401,50,0,0,0,1,50,6000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1929,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,862,862,1,0,0,0,0,0,0,0,1,1,0,0,0,1,950,208,0,1158,0,0,1,0,3,1,0,0,1,5,0,0,0,0,0,1,1,208,9,0,1,0,0,112,0,0,0,0,7,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,120000
1402,60,0,0,1,0,62,7415,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,2004,2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,759,0,80,839,1,0,0,0,0,0,0,0,0,1,0,0,0,1,864,729,0,1593,1,0,2,1,3,1,0,0,1,8,0,0,0,0,0,1,1,398,9,0,1,100,75,0,0,0,0,0,4,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,193000
1403,20,0,0,1,0,64,6762,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,2006,2006,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,1,0,0,0,32,0,0,1286,1286,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1294,0,0,1294,0,0,2,0,2,1,0,1,0,6,0,0,0,0,0,1,1,662,9,0,1,168,55,0,0,0,0,0,7,2006,0,0,0,0,0,1,0,0,0,0,0,0,1,193879
1404,20,0,0,1,0,49,15256,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2007,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84,4,3,0,1,0,0,0,216,929,0,556,1485,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1464,0,0,1464,1,0,2,0,3,1,0,1,0,6,0,0,0,0,0,1,0,754,9,0,1,168,160,0,0,0,0,0,8,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,282922
1405,50,0,0,1,0,60,10410,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1915,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,0,0,672,672,1,0,0,0,0,0,0,0,1,1,0,0,0,1,694,520,0,1214,0,0,1,0,3,1,0,0,1,6,0,0,0,0,0,1,0,936,9,0,1,216,0,160,0,0,0,0,1,2006,0,0,0,0,0,0,0,1,0,0,1,0,0,105000
1406,120,0,0,0,1,44,3842,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,5,2004,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,3,0,1,0,0,0,270,1373,0,221,1594,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1646,0,0,1646,1,1,2,0,2,1,0,1,0,5,0,0,0,0,0,1,1,482,9,0,1,128,53,0,0,155,0,0,1,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,275000
1407,85,0,0,1,0,70,8445,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,1972,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,0,144,656,0,112,768,1,0,0,0,0,0,0,0,1,1,0,0,0,1,768,0,0,768,1,0,1,0,2,1,0,0,1,5,0,0,0,0,0,1,0,396,9,0,1,58,0,0,0,0,0,0,3,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,133000
1408,20,0,0,1,0,0,8780,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1985,1985,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,0,0,625,0,208,833,1,0,0,0,0,0,0,0,0,1,0,0,0,1,833,0,0,833,1,0,1,0,3,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,112000
1409,70,0,0,0,1,60,7740,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7,1910,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,0,0,0,622,622,1,0,0,0,0,0,1,0,0,1,0,0,0,1,741,622,0,1363,0,0,1,0,3,1,0,0,1,6,0,0,0,0,0,1,0,528,9,0,1,0,0,0,0,168,0,0,6,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,125500
